,content,sentimen,TF_IDF
823,"['usul', 'kait', 'proses', 'ajar', 'pandemi', 'mana', 'proses', 'ajar', 'pakai', 'teknologi', 'zoomyg', 'tatap', 'muka', 'langsung', 'nahh', 'usul', 'moga', 'bantu', 'proses', 'ajar', 'inikita', 'vr', 'virtual', 'reality', 'nahh', 'pikir', 'pakai', 'teknologi']",positif,"[0.34724298794773073, 0.21962464428033382, 0.2722361346753812, 0.2135550355246737, 0.22514104687143685, 0.1614003785775127, 0.17012269711433564, 0.4662721543304796, 0.163240895002728, 0.19219123419532202, 0.7285319724454545, 0.16883006369067505, 0.4947864778627561, 0.5995755242207912, 0.2997877621103956]"
824,"['trial', 'error', 'manusia', 'so', 'manusia', 'cipta', 'sang', 'kholik', 'rujuk', 'sop', 'sang', 'kholik']",negatif,"[1.2379731316641076, 2.1370271191733337, 1.1496065812082996, 1.3555304646445314]"
825,"['ganti', 'seragam', 'sekolah', 'seragam', 'astronot', 'kali', 'tatap', 'muka', 'didik']",netral,"[0.33293814171304703, 0.6411242122044094, 0.6364066712065535, 0.467837417064423, 0.319400969796655, 1.8221194867471617, 0.46428267514935634]"
826,"['yes', 'mudah', 'mas', 'menteri', 'program', 'idelalisme', 'mas', 'menteri', 'salah', 'thats', 'very', 'good', 'alam', 'praktik', 'tentu', 'program', 'eksekusi', 'program', 'mas', 'menteri', 'jabat', 'karakter', 'pikir', 'antikritik', 'youre', 'still', 'the', 'best', 'sir']",positif,"[0.24072944464992913, 0.2349188368540253, 0.24072944464992913, 0.2387089099876185, 0.2581381833888431, 0.4363233313385457, 0.32132795119029456, 0.2007635600956652, 0.19219123419532202, 0.2997877621103956, 0.6246037835299687, 0.1887719877754317, 0.2997877621103956, 0.2062246651793954, 0.30807510560102985, 0.2997877621103956]"
827,"['ajar', 'anak', 'manfaat', 'bahagia', 'rumah', 'anak']",positif,"[0.42440809638055976, 0.9092026732990451, 1.0512747823294868, 0.9703568130325366, 0.6696070638649558]"
828,"['heran', 'jokowi', 'pilih', 'mas', 'nadiem', 'menteri', 'didik', 'terobos', 'berani', 'sesuai', 'pandemi', 'andai', 'pilih', 'tokoh', 'paham', 'dunia', 'online', 'gagap', 'pandemi']",positif,"[0.39868543077780333, 0.3302647949068809, 0.15667677257084567, 0.25763276767201687, 0.38796063331933545, 0.3471872697569857, 0.18821790763623542, 0.1386120573762055, 0.14271087623726372, 0.22072713220159534, 0.2749128334677911, 0.42250584588941364, 0.5789828626890623, 0.2913590018336242, 0.38796063331933545]"
829,"['ika', 'hersanti', 'sdn', 'sunter', 'agung', 'hadir', 'simak']",netral,[6.777652323222656]
830,"['this', 'man', 'is', 'extreamly', 'wise']",positif,"[1.7227381369295185, 2.0281683808875703, 1.7971193207009217]"
831,"['sngat', 'senang', 'bangga', 'ujung', 'tombak', 'kanguru', 'pimpin', 'beliau', 'sya', 'berusha', 'mngikuti', 'program', 'beliau', 'bangun', 'generasi', 'ungguldan', 'karakter']",positif,"[0.5531368311511555, 0.48145888929985825, 0.9126898919400516, 0.39333156591912155, 0.5162763667776862, 0.4595350659528684, 0.4164025223533125, 0.4947864778627561, 0.5855618260546767, 0.5855618260546767]"
832,"['hallo', 'om', 'deddy', 'nadiem', 'kerja', 'salah', 'sekolah', 'serpong', 'akm', 'survei', 'karakter', 'informasi', 'terima', 'pertanyaanpertanyaan', 'akm', 'survei', 'karakter', 'ganti', 'un', 'nadiem', 'terima', 'kasih']",netral,"[0.3663566926882339, 0.3663566926882339, 0.8112914335077924, 0.3031396792332303, 0.2897397782407447, 0.34658355657621187, 0.3304207228545139, 0.29664169507567834, 0.18251483988380285, 0.6575572288197851, 0.42779964020417044]"
833,"['menteri', 'cerdas', 'hebat', 'bgt', 'lanjut', 'nadiem', 'semangat', 'maju', 'generasi', 'muda', 'bangsa']",positif,"[0.39491263343838245, 0.4856879816303031, 0.39024960667587777, 0.39333156591912155, 0.4735487641189829, 0.5292855343813836, 0.39491263343838245, 0.21421863412686307, 0.4997016797964175, 0.22055317236668032, 0.3303181858682175]"
834,"['tuhan', 'kati', 'nadiem', 'semangat']",positif,"[1.694413080805664, 0.6065212240083708, 0.9083750111375981, 1.3884692229001352]"
835,"['orang', 'orang', 'selesai', 'urus', 'perut', 'all', 'out']",positif,"[1.0735300144335738, 0.9552097725981701, 1.1296087205371093, 0.8826746303830735, 1.1296087205371093]"
836,"['kontroversi', 'polemik', 'suka', 'denger', 'kariem', 'ngomong', 'cerdas', 'isi', 'kliatan', 'cerdas', 'beneran', 'trying', 'to', 'hard', 'to', 'look', 'smart']",positif,"[0.7000795874536867, 0.8585491346869312, 0.6595330766428703, 0.5902183585868758, 0.6777652323222657, 0.5614501513416975, 0.4776172323012533, 1.0503192039455216]"
837,"['orang', 'cerdas', 'kecam', 'orang', 'tololl', 'smngat', 'nadiem']",positif,"[1.073186418358664, 0.6065212240083708, 1.4328146588972552]"
838,"['anak', 'kuliah', 'kondisi', 'ajar', 'rumah', 'pandemi', 'adek', 'sd', 'ajar', 'sistem', 'daring', 'adek', 'make', 'hp', 'laptop', 'eror', 'orang tua', 'sibuk', 'naikin', 'ekonomi', 'keluarga', 'makan', 'kasih', 'tugasmodul', 'alhmdulillh', 'mudah', 'erti', 'ajar', 'visual', 'adik', 'kasih', 'tugas', 'bantu', 'ajar', 'keritikan', 'guru', 'sd', 'adik', 'tolong', 'kasih', 'tugas', 'luar', 'jam', 'sekolah', 'kasih', 'pr', 'jam', 'ajar', 'orang', 'porsi', 'waktu', 'yng', 'dispakati', 'tugas', 'guru', 'berat', 'semenjak', 'pandemi', 'fleksibel', 'tugas', 'waktu', 'apa', 'terkadang', 'adek', 'hitung', 'hadir', 'telat', 'kumpul', 'tugas', 'guru', 'malam', 'kumpul', 'pagi', 'hari', 'baca', 'notifikasi', 'tugas', 'malam', 'kondisi', 'gadget', 'pegang', 'adek', 'saya', 'sibuk', 'tugas', 'kuliah', 'tugas', 'mohon', 'timbang', 'beda', 'anak', 'sd', 'hp', 'anak', 'kuliah', 'maklum', 'terima', 'kasih']",negatif,"[0.32274534872488836, 0.15018211176135524, 0.1515743201359142, 0.0974145721391834, 0.0606101591625289, 0.06683930373115446, 0.05752074016865885, 0.06017721101763753, 0.06105944878137232, 0.04961407774381727, 0.0606101591625289, 0.0867675946070077, 0.06418283288217577, 0.10960608006473357, 0.08068633718122209, 0.0736888768847683, 0.0736888768847683, 0.11371838864315555, 0.11871173461891907, 0.25261639936102526, 0.06304818788450524, 0.11573165978668083, 0.17359748968002126, 0.13862240186179095, 0.08334280803020078, 0.06842896316716068, 0.0676076194589827, 0.07243458503169893, 0.1473777537695366, 0.0606101591625289, 0.05258093240600755, 0.06822926947129787, 0.07243458503169893, 0.08550713547761943, 0.08068633718122209, 0.07668071531668384, 0.04782907599035399, 0.15707522103901722, 0.030419139980633808, 0.1570316849149691, 0.0509073377557553, 0.05479643573498209, 0.07509105588067762, 0.07243458503169893, 0.055637121058957725, 0.04255840333671832, 0.3420285419104777, 0.1735351892140154]"
839,"['tuju', 'mas', 'menteri', 'anak', 'sekolah', 'aman', 'timbul', 'akibat', 'pandemi', 'guru', 'maaf', 'salah', 'pjj', 'optimal', 'era', 'an', 'siar', 'televisi', 'nasional', 'tayang', 'ajar', 'tv', 'kabel', 'bayar', 'masyarakat', 'milik', 'kemdikbud', 'mas', 'menteri', 'gandeng', 'mas', 'wishnutama', 'mas', 'erick', 'thohir', 'wujud', 'konten', 'siar', 'tv', 'negara', 'kualitas', 'melulu', 'sinetron', 'isi', 'tengkar', 'cerai', 'pamer', 'harta', 'dan lain lain', 'pengaruh', 'kembang', 'karakter', 'moga', 'manfaat', 'amin']",positif,"[0.06366121445708398, 0.13240119455746102, 0.15474664145801345, 0.16488326916071758, 0.0681902004974284, 0.12008928243001618, 0.12303385832142576, 0.1419760008638637, 0.07672425604531352, 0.14755458964671894, 0.1419760008638637, 0.14036253783542438, 0.17501989686342168, 0.15769121734942304, 0.15769121734942304, 0.24606771664285151, 0.11623551543433473, 0.1455535219548805, 0.3199704429816002, 0.12151824277601489, 0.17501989686342168, 0.11782024876977469, 0.14036253783542438, 0.08877020821763199, 0.11396122097919155, 0.15769121734942304, 0.08978249225150041, 0.15769121734942304, 0.11238174843865326, 0.10382459327648744, 0.063880193959331, 0.10276060291601755, 0.32976653832143515, 0.17501989686342168]"
840,"['mas', 'menteri', 'dampak', 'anak', 'daring', 'pencet', 'situs', 'negatif', 'without', 'any', 'control', 'from', 'adult', 'coincedence', 'situation', 'what', 'worst', 'impact', 'that', 'logically', 'happen', 'gimana', 'mas', 'menteri', 'serta', 'orang', 'dewasaorangtunya', 'konten', 'negatif', 'kepncet', 'penasaran', 'anak', 'again', 'again', 'anak', 'hebat', 'orang', 'kota', 'kampung', 'anak', 'ngerti', 'filter', 'konten', 'log', 'guru', 'all', 'time', 'with', 'them', 'to', 'control', 'it']",negatif,"[0.2147060028867148, 0.3636810693196181, 0.1940713626065073, 0.13891941768268837, 0.14850882009774768, 0.10229900806041801, 0.17363454684362706, 0.17971193207009217, 0.20632885527735126, 0.4205099129317947, 0.17971193207009217, 0.21331362865440012, 0.15709366502636624, 0.4294120057734296, 0.20281683808875703, 0.19104195451963402, 0.1871500504472325, 0.22592174410742188, 0.20281683808875703, 0.1750532006575869, 0.22592174410742188, 0.21025495646589734]"
841,"['menteri', 'visi', 'bagus', 'maksud', 'bagus', 'masyarakat', 'modern', 'kota', 'kota', 'majuada', 'kritik', 'menteri', 'perhati', 'masyarakat', 'dalam', 'kabupaten', 'orang', 'tua', 'didik', 'smp', 'ekonomi', 'tengah', 'bawah', 'pola', 'hidup', 'sederhana', 'hape', 'tvmemang', 'sulit', 'ngurusin', 'negara', 'luas', 'inddonesia', 'tantang']",positif,"[0.3332235982184375, 0.20076347855845586, 0.20981052216078314, 0.09184500461049573, 0.1755604610224975, 0.2513268257582292, 0.16970187354679414, 0.2513268257582292, 0.3718177904898459, 0.20352357192650886, 0.19360350046265432, 0.21344364339036337, 0.33522273869245484, 0.16251068795830992, 0.15718789100578145, 0.09881480406187967, 0.18767762953414885, 0.20981052216078314, 0.22742519884236906, 0.17821429002719158, 0.15165883410663733, 0.21750512737851452, 0.20352357192650886, 0.12327261656152895, 0.22742519884236906]"
842,"['untung', 'menteri', 'nadiem', 'paham', 'murid', 'kadang', 'anak', 'sekolah', 'ngeselin', 'tindak', 'nunda', 'masuk', 'sekolah']",positif,"[0.24796436544519415, 0.5995755242207912, 0.36524021665361234, 0.21421863412686307, 0.3858141372059295, 0.22055317236668032, 0.4248652880865863, 0.4645832287951346, 0.5855618260546767, 0.4735487641189829]"
843,"['siswa', 'masuk', 'negeri', 'masuk', 'swasta', 'akreditasi', 'sekolah', 'pahit', 'kena', 'siswa', 'keluarga']",negatif,"[0.5884497535887157, 0.6107464975289547, 0.8928094184866078, 0.5064943154630736, 0.2839119731525822, 0.8565534983341113, 0.5884497535887157]"
844,"['ajar', 'mabar', 'iya']",negatif,"[1.2732242891416794, 3.297665383214351]"
845,"['ajar', 'online', 'daerah', 'dukung', 'infrastruktur', 'transparansi', 'pop', 'main', 'didik', 'cabut', 'kait', 'spp', 'dan lain lain', 'ribut', 'kmrn', 'kemendikbud', 'pilih', 'kagak', 'ngikutin', 'berita', 'kilas', 'paham', 'kerja', 'kemendikbud', 'dijulidin', 'duluan', 'mas', 'mbak']",netral,"[0.12732242891416795, 0.32976653832143515, 0.23747520379651857, 0.24606771664285151, 0.13317525668521882, 0.24017856486003236, 0.33888261616113285, 0.2994597481429193, 0.582214087819522, 0.2028178447685213, 0.49213543328570303, 0.24017856486003236, 0.1599852214908001, 0.18761806237135606, 0.23367590844762245, 0.24606771664285151, 0.3094932829160269, 0.2604518202654406]"
846,"['mas', 'menteri', 'rencana', 'adik', 'daerah', 'timur', 'serba', 'batas']",netral,"[0.7884560867471151, 0.6678209747416667, 0.5936880094912964, 0.39996305372700025, 0.2945506219244367, 0.7377729482335946, 0.8051475108251804, 0.8244163458035878]"
847,"['makarim', 'hebat', 'kerja', 'cepat', 'lihattonton', 'sd', 'ko', 'aneh', 'talk', 'about', 'passion', 'passion', 'gojek', 'bw', 'un', 'bangga', 'senangvyg', 'sekolah', 'paksy', 'cemas', 'orang', 'tua', 'challenge', 'un', 'talk', 'about', 'sistem', 'pop', 'its', 'gilaaa', 'fikir', 'talk', 'about', 'program', 'lab', 'ribet', 'ormas', 'dan lain lain', 'agree', 'jg', 'tuju', 'point', 'menteri', 'utara', 'otak', 'anak', 'nyampe', 'situ', 'push', 'hendak', 'think', 'impossible', 'jg', 'tuju', 'generasi', 'skip', 'gara', 'covid', 'tugas', 'mu', 'pr', 'mas', 'deddy', 'corbuzier', 'tuju', 'pjj', 'coba', 'turun', 'jln', 'support', 'wifi', 'kuota', 'nyaga', 'orang', 'tua', 'beli', 'kuota', 'smartphone', 'menit', 'blunder', 'deh', 'cb', 'orang', 'tua', 'indonesia', 'tuju', 'program', 'cengli', 'think', 'pjj', 'its', 'suck', 'support', 'blunder', 'quotes', 'baik', 'mas', 'ded', 'anak', 'bodoh', 'masuk', 'negeri', 'yangeri', 'otak', 'nyampe', 'btw', 'so', 'far', 'so', 'good', 'liat', 'apasemoga', 'pandemi', 'clossing', 'juara']",positif,"[0.24497538517672252, 0.0759957673973123, 0.06572549445535267, 0.04752336119477639, 0.07330729087545436, 0.0572229406738599, 0.05545663375588549, 0.055733615903171024, 0.05391647265335676, 0.046183293301882124, 0.05929342569707265, 0.08165846172557417, 0.061795104790786454, 0.07946181646299642, 0.06842216909101864, 0.05212827982060647, 0.06622552382844088, 0.06380780460600531, 0.06275947476275677, 0.03808847664992236, 0.16331692345114834, 0.11508848971114538, 0.04887176982374007, 0.10688786788133325, 0.08434693824743213, 0.1185868513941453, 0.06495612002533453, 0.05690998300635074, 0.07710131156183138, 0.048405329917948624, 0.07946181646299642, 0.028390421390307154, 0.05492107035141761, 0.10357696329377748, 0.1265444824030749, 0.04326867096457851, 0.16331692345114834, 0.10831975753123206, 0.0745766946785607, 0.0776045793566439, 0.11037175291292621, 0.08434693824743213, 0.0759957673973123, 0.052989231193885336, 0.030785635643051087, 0.051520679174499345, 0.0759957673973123, 0.0776045793566439, 0.13850681701304815, 0.13382835883374797, 0.2780943272926558, 0.17562597462623247, 0.129213465552446, 0.04326867096457851, 0.1980927285128049, 0.06436828672208836, 0.14431795091225028, 0.0776045793566439]"
848,"['institusi', 'ambil', 'untung', 'pandemi', 'spp', 'bayar', 'gurudosen', 'ajar', 'fine', 'biaya', 'internet', 'praktikum', 'biaya', 'gedung', 'siswa', 'mahasiswa', 'kinja', 'kaki', 'gedung', 'bayar', 'biaya', 'tambah', 'ajar', 'sistem', 'daring', 'otomatis', 'beli', 'kouta', 'pasang', 'wifi', 'nambah', 'uang', 'jaring', 'kampung', 'belah', 'pergi', 'tempat', 'jaring', 'uang', 'ngilu', 'diterusin']",negatif,"[0.15915303614270992, 0.16411237561648773, 0.30022320607504044, 0.20610408645089695, 0.1484220023728241, 0.46137696870534656, 0.13023695407752034, 0.43754974215855413, 0.15686857517719635, 0.3868666036450336, 0.1934333018225168, 0.21877487107927707, 0.16550149319682628, 0.21877487107927707, 0.1122281153143755, 0.211801635100708, 0.20610408645089695, 0.13363176160885767, 0.12045283570323441, 0.16278238766590036, 0.16411237561648773, 0.20610408645089695, 0.30758464580356437, 0.16278238766590036, 0.2012868777062951]"
849,"['capek', 'liatin', 'layar', 'laptop', 'minus', 'mata', 'nambah']",negatif,"[1.5211262856656778, 1.7501989686342165, 1.302259101327203, 1.694413080805664]"
850,"['suka', 'bangetttt']",positif,[4.776172323012533]
851,"['guru', 'pas', 'tatap', 'muka', 'stop', 'tidur', 'rumah']",negatif,"[0.4384243202589343, 0.534671333787912, 0.7632239711333333, 0.5739489118842479, 0.9682360461746652, 0.5306087715992643, 0.8317344111707456]"
852,"['tuju', 'sesuai', 'situasi', 'vandemi', 'hrs', 'hati', 'sglnya']",positif,"[1.0418072810617625, 1.0257987395270551, 0.9906206062343221, 1.1107753783201082, 0.8220848233281404]"
853,"['salah', 'putra', 'bangsa', 'baik', 'almarhum', 'bj', 'habibie', 'sayang', 'masyarakat', 'indonesia', 'maju', 'indonesia', 'dikaitkait', 'agama', 'ras', 'adat', 'orang', 'pintar', 'ajar', 'orang', 'pintar', 'orang', 'kaya', 'ajar', 'orang', 'kaya', 'demo', 'agama', 'orang', 'demo', 'bawa', 'agama', 'benar', 'mulut', 'koar', 'solusi', 'maju', 'nasdiem', 'duli', 'orang', 'hujat', 'terima', 'kasih']",positif,"[0.7000795874536867, 0.16976323855222392, 0.131481299305548, 0.1448012989274069, 0.19963983209527955, 0.22592174410742188, 0.20632885527735126, 0.2107562374629037, 0.14146518364217414, 0.341932913175685, 0.2896025978548138, 0.16202432370135317, 0.5731258635589022, 0.32404864740270634, 0.13843279103531658, 0.20281683808875703, 0.16849619084938508, 0.15343002005794984]"
854,"['pinter', 'neh', 'mas', 'menteri', 'nyasmart']",positif,"[1.0665681432720007, 0.7854683251318312, 1.765349260766147]"
855,"['bener', 'om', 'deddy', 'anak', 'masuk', 'sekolah', 'kelas', 'siswa', 'siswi', 'resiko', 'gin', 'prioritas', 'anak', 'terus', 'bangsa', 'terus', 'laku', 'kerja', 'perintah']",netral,"[0.2871166336733827, 0.22863362988537927, 0.26796070366591723, 0.269947036717646, 0.266046617130608, 0.23448761068065424, 0.21349246817739082, 0.26068963321955846, 0.21145486227314395, 0.24346790105069446, 0.2376783802499403, 0.3471226719173001, 0.3106412413615135, 0.13448461886174948, 0.20286793381597373, 0.3319815102093116, 0.6128569345468652]"
856,"['yaampun', 'ide', 'keren', 'bgt', 'hebat', 'menteri', 'semangat']",positif,"[0.8904279663222222, 0.8681727342181352, 0.9465066724257578, 0.7960287205020888, 0.3927341625659156, 0.6055833407583987]"
857,"['bahaya', 'zona', 'kuning', 'boleh', 'tatap', 'muka', 'wali', 'murid', 'anak', 'ganti', 'guru', 'sekolah']",negatif,"[0.22730066832476128, 0.5256373911647434, 0.5367650072167869, 0.42741614146960627, 0.255747520151045, 0.5367650072167869, 0.31189161137628196, 0.3536629591054353, 0.21293397986443666, 0.3095217834329042, 0.5496108972023919, 0.44927983017523043]"
858,"['aku', 'aku', 'indonesia', 'diperbaikiberjuang', 'mudah', 'optimis']",positif,"[3.1538243469884604, 0.7903358904858889, 1.1041995805261586]"
859,"['maju', 'mas', 'menteri', 'indonesia', 'blum', 'andatp', 'majujaln', 'ap']",positif,"[0.7903358904858889, 1.0860097419555517, 0.7999261074540005, 0.5891012438488734]"
860,"['anak', 'buka', 'fokus', 'classroom', 'virtual', 'nonton', 'yt', 'fb', 'live', 'straming', 'lainny', 'miris']",negatif,"[0.5455216039794272, 0.8010127201965752, 1.122900302683395, 1.2169010285325423, 1.3190661532857406]"
861,"['menteri', 'hebat', 'sehat']",positif,"[1.7363454684362705, 0.7854683251318312, 1.2812651511289177]"
862,"['generasi', 'akhlak', 'sumpeh']",negatif,"[3.297665383214351, 2.1633236125551685]"
863,"['inti', 'diomongin', 'nadiem', 'ikutin']",netral,"[2.8072507567084877, 1.2130424480167417]"
864,"['sulit', 'buka', 'curang', 'instansi']",negatif,"[2.002531800491438, 2.199053094546241]"
865,"['mksh', 'om', 'dedy', 'bias', 'menteri', 'nadiem', 'yd', 'sya', 'prasangka', 'buruk', 'beliau', 'juang', 'dibawh', 'tekan', 'kondisi', 'duga', 'smga', 'om', 'dedy', 'pk', 'menteri', 'sllu', 'sehat']",positif,"[0.3346529603780189, 0.39347890572458377, 0.7664043874721997, 0.3530698521532294, 0.32404864740270634, 0.31418733005273247, 0.16173899306889888, 0.616785349328426, 0.4126577105547025, 0.25625303022578355, 0.4294120057734296, 0.4294120057734296]"
866,"['ngekos', 'kabar']",netral,[6.777652323222656]
867,"['moga', 'success', 'support', 'doa', 'menteri']",positif,"[1.3884692229001352, 0.5891012438488734, 0.8877020821763197, 1.3884692229001352]"
868,"['sehat', 'menteri', 'percaya']",positif,"[0.7854683251318312, 1.6849619084938507, 1.2812651511289177]"
869,['homeschooling'],netral,[7.000795874536866]
870,"['perintah', 'prosedur', 'dahulu', 'bu', 'siti', 'fadilah', 'menganalisa', 'virus', 'jenis', 'indonesia', 'orang', 'pintar', 'menganalisa', 'insya', 'allah', 'covid', 'seram', 'bayang']",netral,"[0.45326298672678195, 0.5104092284924523, 0.34847394036874696, 0.287394869267596, 0.5734226085433565, 0.6161502112020597, 0.2605117561631373, 0.41053538406807877, 0.4418845191855087, 0.6161502112020597, 0.5162763667776862]"
871,"['nadiem', 'menentri', 'didik', 'muda', 'jenius', 'rendah', 'hati', 'sabaraku', 'harap', 'beliau', 'presiden', 'smg', 'tuhan', 'kati', 'beliau', 'serta', 'keluarga']",positif,"[0.7171134865243262, 0.19025036669316972, 0.3561352038567572, 0.37207402895062935, 0.4841180230873326, 0.4841180230873326, 0.37828912730703146, 0.3926227484114709, 0.17329177828810594, 0.4346075101901936, 0.4158672055853728, 0.4010358223869268, 0.39670549225718144]"
