The Rahmans Journal;"Draft Proposal Panduan Sekolah / Kuliah Jarak Jauh. Sejak diumumkannya tanggap darurat Covid-19 di Indonesia Maret lalu, hampir semua sistem pembelajaran di sekolah dan kampus berpindah format, dari yang awalnya tatap muka di sekolah atau kampus secara langsung, menjadi online dari rumah masing-masing pelajar. Namun batapapun membutuhkan penyesuaian yang tidak mudah, namun dimaklumi karena alasan darurat. Apalagi ketika itu, proses pembelajaran baik disekolah maupun perkuliahan, menjelang akhir semester. \n\nBerbagai konsep kurikulum dadakan pun dibuat secara mandiri oleh berbagai lembaga pendidikan, dan dimaklumi -lagi-lagi, karena alasan keterdesakan itu. \n\nNamun setelah libur panjang dan memasuki tahun ajaran baru bulan Juli lalu, ternyata tidak banyak perubahan berarti dalam hal kebijakan maupun panduan dari pemerintah terkait ini. Maka yang kemudian terjadi, lembaga pendidikan baik sekolah maupun kampus-kampus, melanjutkan kurikulum pembelajaran dengan versi masing-masing lembaga. Ada yang memberikan toleransi pembelajaran ?ang mahal ini? dengan berbagai kelonggaran, adapula yang masih tetap mencoba konsep pertemuan offline layaknya belum ada pendemi, namun dalam format online. Semua tergantung lembaga pendidikannya. Sekolah tempat anak saya belajar, bahkan tetap mempertahankan program extrakurikuler, orientasi siswa baru ataupun upacara bendara yang berdurasi berjam-jam lewat online.\n\nBagi sekolah diperkotaan dengan rata-rata siswa dari keluarga ekonomi mampu, relatif tak banyak terdengar komplain mengenai ini. Namun sebaliknya, terlebih masyarakat yang berada jauh dari perkotaan. Maka format pembejalaran versi sekolah, bisa jadi tak sesuai dengan kemampuan siswa atau orang tua dalam meresponnya. Dan di Indonesia, hanya sedikit kelas masyakat yang masuk dalam kategori mampu dan siap menjalani konsep belajar dengan versi apapun. \n\nSebagai akademisi, di kampus AKUBANK yang saya pimpin, juga melakukan hal sama, mendesain konsep pembelajaran online versi kita sendiri, namun kami berupaya semaksimal mungkin agar tidak memberatkan dosen maupun mahasiswa, namun transfer ilmu masih bisa berjalan semaksimal yang diharapkan. Mahasiswa kami yang pulang kampung, harus bisa mendapatkan ilmu sebagaimana teman-temannya yang ada di kota. Berbagai inisiatif kami dorong agar tercipta konsep pembelajaran yang mengakomodasi berbagai kebutuhan. Namun sekali lagi, ini berdasarkan versi kita sendiri. \n\nPertanyaan besarnya, kenapa pemerintah tidak memberikan panduan kurikulum yang efektif, sebagai dasar setiap lembaga pendidikan mengambil keputusan terkait pembejalaran online? Padahal, berbagai lembaga baik lokal maupun internasional sudah memprediksi bahwa kondisi pandemi akan berlangsung lama. Sehingga lembaga pendidikan, memiliki pegangan formal dari pemerintah terkait desain pembelajaran yang diterapkan. \n\nDengan mewajibkan proses belajar mengajar berjalan, namun tanpa ada panduan, maka setiap lembaga merancang konsep pembelajaran jarak jauh versi masing-masing, yang bukan tidak mungkin menjadi muara dari berbagai persoalan. Lembaga pendidikan, bisa-bisa saja secara bebas memaksakan sistem pembelajaran yang mereka anggap benar. Padahal, konsep belajar jarak jauh itu ada tekniknya, ada teorinya, ada padanannya agar berjalan efektif dan benar. \n\nDalam wawancara Mendikbud Nadiem Makarim di program Mata Najwa, ia menyampaikan hal ini sedang digarap, dan akan segera diluncurkan. Yang menurut saya sangat terlambat. Nadiem juga bersikeras bahwa pendidikan harus tetap berjalan, agar tidak bodoh satu generasi, ujarnya juga disejumlah kesempatan lain. Kita semua yakin, tetap belajar sekalipun di rumah adalah keniscayaan, tapi konsep belajar seperti apa? Itulah yang jadi pertanyaan.\n\nMelalui artikel ini, saya coba membuat draft proposal untuk rekan-rekan guru, instruktur atau dosen, soal desain pembelajaran jarak jauh mengacu pada sistem pembelajaran yang berkembang di Finlandia. Ketika OEDC (Organisazion for Economic Cooperation and Development) mempublikasikan studi internasional mereka soal anak-anak berusia 15 tahun dalam hal kemampuan Keterampilan Membaca, Matematika dan Ilmiah yang mereka peroleh di dalam atau luar sekolah, (dikenal dengan nama PISA, Programme for International Student Assessment), menunjukkan bahwa Finalandia berada di urutan pertama pada tahun 2001. Bahkan di tahun-tahun berikutnya, semakin baik prestasi mereka dalam studi ini. Sistem pembelajaran yang mereka terapkan, sangat memungkinkan menjadi landasan pembelajaran jarak jauh, tanpa harus mengurangi kualitas belajar mengajar, bahkan bisa jadi, ini lebih baik. Beberapa hal yang bisa kita tinjau adalah kebijakan-kebijakan sebagai berikut :\n\n*Kecerdasan Alam*\n\nTahun 2008, Richard Louv memuji bangsa Nordic karena mendorong penyelenggaraan pendidikan berbasis lingkungan. Proses ini dilakukan, dengan memindahkan pengalaman belajar di ruang kelas yang substansial ke alam atau komunitas sekitar. Louv bahkan punya teori nature deficit disorder (kurangnya bersentuhan dengan alam), karena adanya kesenjangan antara anak-anak dengan alam. \n\nBahkan di sebuah taman kanak-kanak hutan di sebuah kota di Finlandia, sekelompok anak berusia 5-6 tahun menghabiskan waktunya sekitar 4 jam di luar ruangan setiap hari (rata-rata). Menurut Louv, ?enelitian menegaskan bahwa alam dapat sangat membantu anak belajar membangun kepercayaan diri mereka, mengurangi gejala gangguan hiperaktif akibat kurangnya perhatian, menenangkan anak, serta membantu mereka untuk fokus.? \nDalam referensi yang berbeda, juga menyebutkan bahwa Alam bisa mengurangi bullying, penangkal obesitas serta memberi manfaat psikologis dan kesehatan fisik lainnya. \n\nLouv juga menyampaikan, bahwa meningkatnya fungsi kognitif erat kaitannya dengan pembelajaran berbasis lingkungan. Namun waktu yang dihabiskan di alam untuk setiap siswa tentu saja berbeda-beda. Alam bisa sangat membantu, terutama bagi anak-anak yang tertekan oleh situasi yang ada di luar kendali mereka. \n\nLebih jauh lagi, John Dewey dalam bukunya yang berjudul The School and Sociey memiliki pandangan serupa. ?engalaman (di luar sekolah) memiliki aspek geografis, artistik dan linguistik, ilmiah dan historis. Semua ilmu muncul dari berbagai aspek dari bumi yang satu dan kehidupan yang ada di atasnya.? Ini diperkuat oleh Howard Gardner, profesor pendidikan di Universitas Harvard yang mengembangkan teori Multiple Intelligences, bahwa adanya kecerdasan jenis lain yakni Kecerdasan Alam.\n\nKesempatan belajar di luar sekolah saat ini, tidak melulu perlambatan kualitas belajar, justru bisa jadi, ini adalah titik tolak buat siswa belajar dengan maksimal. Tentu, harus disesuaikan dengan faktor lain, kondisi belajar di rumah yang nyaman, atau mengombinasikannya dengan belajar di lingkungan sekiranya yang menunjang, atau belajar dari taman di rumah jika tersedia, dan berbagai inisiatif lain yang sekiranya bisa menciptakan proses belajar yang baik. Bahkan dibeberapa daerah yang dinyatakan area hijau, bisa jadi satu atau dua siswa (belajar kelompok) secara bersama, belajar di taman kota. Tentu dengan protokol kesehatan, dan dengan panduan belajar yang sudah diberikan oleh guru.\n\nCara belajarnya bisa beragam, misal, meminta siswa untuk berkebun, menanam sayur di halaman rumah, atau menggunakan pot. Bisa juga dengan memelihara kecebong untuk dilihat siklus hidup katak, membuat rumah burung atau tempat makan untuk burung liar, atau hewan lain yang bisa diperoleh dengan mudah, untuk dilakukan observasi. Ini bisa menjadi proyek jangka panjang yang mungkin bisa dijalankan selama setengah semester misalnya. \n\n*Jumlah jam mengajar*\n\nKetika kebijakan Sekolah dari rumah ditetapkan, masih ada sekolah yang menerapkan cara belajar jarak jauh, dengan jam belajar yang sama ketika tatap muka secara langsung. Di Finlandia, guru SD bekerja tidak lebih dari 6 jam setiap harinya. Jam 2 sore, mereka sudah pulang tanpa harus membawa pekerjaan dari sekolah untuk dikerjakan lembur di rumah. Proses belajar tatap mukanya pun, ada jeda istirahat 15 menit setiap 1 jam pelajaran. Sistem dengan jam belajar ini, membuat guru dan siswa sama-sama belajar mengajar dengan gembira, tidak ada tekanan dan justru menghasilkan transfer ilmu yang optimal. \n\nDalam wawancara detikcom dengan Prof Erno August Lehtinen dari Finlandia tahun 2016 lalu, mengabarkan bahwa sistem pembelajaran di negaranya paradoks dengan umumnya negara-ngara lain. ""Secara umum kalau sudah sekolah, waktunya tak terlalu lama. Kami harus memperhatikan kualitas pengajaran, bukan panjangnya jam belajar. Ada keseimbangan yang bagus adanya PR dan kegiatan anak muda dan pendidikan menengah atas, untuk menghasilkan tekanan dan stres yang lebih sedikit dan lebih kuat motivasi dan pengembangan belajarnya,"" ujarnya ketika menjawab pertanyaan soal anak-anak di Finlandia yang tak diizinkan sekolah sebelum berusia 7 tahun, jam pelajaran SD hanya 3-4 jam sehari, waktu istirahat mencapai 75 menit, jarang ada PR, tidak ada PR hingga tak ada UN sama sekali untuk 9 tahun pertama sekolah. \n\nKonsep ini sebenarnya sudah sangat layak untuk diterapkan dalam proses belajar mengajar secara offline, namun ketika dipindah ke online pun, sebenarnya relevan. Namun di Indonesia, secara offline, siswa bisa belajar 1-3 jam per mata pelajaran secara langsung, baru kemudian mendapat istirahat sebentar, untuk melanjutkan mata pelajaran berikutnya dengan durasi yang sama. Dalam sehari, siswa bisa belajar 3-5 mata pelajaran dengan durasi yang panjang. Bahkan ada sekolah yang menerapkan full day school, ini tentu saja semakin menyiksa. Ketika konsep pembelajaran yang panjang ini kemudian dipindah mentah-mentah ke online, maka semakin stres siswa maupun guru-gurunya. Wong belajar dalam durasi panjang secara offline saja sudah mumet, sekarang dengan durasi yang sama, dilakukan via online.\n\nhttps://www.kompasiana.com/arifrahman/5f40d60ad541df31f43fe092/panduan-draft-proposal-sekolah-kuliah-jarak-jauh";;;2020-08-19T08:28:22Z
H F D CAR CHANNEL;Ditengah kondisi krisis krn pendemi ini metode pendidikan masih sama aja, anak anak pd stress krn seolah2 hanya melaksanakan kewajiban saja, lbh parah lg ditengah pendemi begini masih maksa sekolah tatap muka pdhl vaksinnya blm ada, sama aja menyudutkan anak2 dan org tua, belajar caranya aja online tp metode pelajarannya masih sama,  hrsnya dibuat metode pelajaran yg lebih enjoy, lbh simple buat anak anak, sekolah itu menyenangkan bukan sebaliknya...;;;2020-08-19T08:28:18Z
Shahihul Islam FEB_Akuntansi;Disini saya punya usulan Terkait proses pembelajaran di Masa pandemi ini yg dimana proses pembelajaran sekarang itu memakai teknologi zoom,yg artinya Kita tidak bertatap muka secara langsung\n\nNahh saya punya usulan semoga saja ini akan sedikit membantu\nBagaimana kalau kita dalam Proses pembelajaran ini,Kita menggunakan VR (virtual reality) nahh saya pikir jika Kita memakai teknologi tersebut;;;2020-08-19T08:28:06Z
Yudi 007;Disini P Nadiem setuju tatap muka tapi kok d berita PJJ ? Banyak siswa sendiri yg mengungkapkan mau nya tatap muka,ini gimana sii fakta sebenarnya..dosa saya jadinya mengira P Nadiem ga mau sekolah tatap muka..;;;2020-08-19T08:27:36Z
Anandamallika Mallika;Disini gak ada apa apa, study online sangat gampang, tidak ada masalah seperti Indonesia. Pemerintah harus pwrsiapkan Infratraturenya jangan uang dikorupt, di korupt dana lebih banyak dari pada digunakan untuk pelayannan untuk rakyat! Internet ini tugas pemerintah mengontrol, kenapa begitu mahalnya internet! sudah bertahun tahun, koruptor yang mengontrol, kasi lagi korupt?, Pakai ZOON disini sudah sangat lumbrah bukan itu saja banyak software yang bisa dipakai;;;2020-08-19T08:27:12Z
PidzangZ PidzangZ;disaat sekolah tanpa kuota and smartphone siswa dianggap alpa;;;2020-08-19T08:23:05Z
pholala A;Disaat belajar online \n- dari sini aku tau mana temen sekolah mana temen seperjuangan. \n- satupun pelajaran gak masuk ke otak \n- yang pinter itu googlenya dan SMARTphonenya\n- contoh mencontoh dan kegobloqan sekelas  meningkat\n- pelajarannya akuntansi yang kupelajari animasi\n- Suruh buka zoom tapi buka youtube\n- dosen rajin kita males,  besoknya jadi kebalik,  dan terus repeat\n\nAda minus ada plus,  itu pendapatku jadi klo mau komen dan koreksi dipersilahkan\n\nBtw mampir channelku juga yak #numpangpromote;;;2020-08-19T08:22:36Z
Prihatiningsih Esti;Dirumah daring....hp 2nya on,laptop on,tv on,gk fokus...belum lagi tetangga ribut,ngidupin musik yg kenceng.kasian anak  mana udah kelas 3 SMK....????;;;2020-08-19T08:21:03Z
Yose Aon;Dipermudah saja kondisi sekarang proses kelulusan sekolah baik smu, univ dan s2, dan dipermudah proses masuk perguruan tinggi negerinya, krn kondisi sekarang setelah lulus juga akan mengalami kesulitan dalam hal lapangan kerja di masa pandemi..;;;2020-08-19T08:19:34Z
nur isnandiyah;dimana ortu dapat modul kurikulum itu mas mentri??;;;2020-08-19T08:14:05Z
Muiz Simarmata;Dimana mana perubahan itu harus melalui fase penghancuran, lalu fase pemulihan, lalu fase selanjutnya (lupa namanya) ....;;;2020-08-19T08:13:55Z
Bima Satria;Dim nadim lu ngomongin masyarakat kelas atas mulu,pikirn masyarakat kecil juga dong;;;2020-08-19T08:13:26Z
Tri Mentari;Dilema memang, kita sama-sama berdoa untuk keadaan segera membaik, pandemi segera berakhir.;;;2020-08-19T08:13:01Z
Dewi Karmila;Diindonesia lebih akut.karena anak sekolahnya dirumahkan.pabrik yg ribuan dibiarin aja jalan terus.saya harus pinjam hp atau sewa hp orang buat belajar anak saya.buat orang kaya ngak jadi masalah.tapi bagi saya.jangankan beli hp.buat beli beras aja susah.tolong anda pikirkan kan juga mas nadim.saya sewa hp orang satu malam tu 20 ribu.bisa dipakai sampai pagi.karena siangnya dipake sama anak yg punya hp.nah anak saya malam bari bisa make atau nyewa.itu yg harus dipikirkan.jadi anak saya ngerjain tugasnya malam baru bisa.;;;2020-08-19T08:07:58Z
adya danar;Diem.. Nadiem..\nAnak2 Indonesia kangen belajar dan tatap muka di Sekolah\nAyo Diem... Nadiem\nYg kelas bawah tau hanya daring ini sulit utk mereka. Punya smartphone dan kuota.;;;2020-08-19T08:07:15Z
Blue Moon;Diakui gak diakui Indonesia banyak hal yg perlu diperbaiki.berjuang terus pak memang tak mudah tapi kita perlu optimis selalu.;;;2020-08-19T08:06:35Z
Begal Creator;Dia tidak tau mengenai sedihnya guru PGSD untuk kuota etdah... Mereka guru SD hanya di bayar 300.000 untuk beli kuota saja ??;;;2020-08-19T08:06:10Z
Een Gusriani;Di tunggu mas Mentri kurikulumnya ... Untuk kebaikan anak anak kami;;;2020-08-19T08:05:29Z
Nyong Ade;Di tmpat saya tinggal anak umur 12 tahun ke bawah udah sekola seperti biasa...;;;2020-08-19T08:03:09Z
Uncle Setsu;di persulit supaya standar quality of life nya naik.\nbaru ngeh setelah denger dari menteri.;;;2020-08-19T08:01:37Z
arty indo;Di Perancis, sekolah2 tutup 2 bln hanya pas pertama2 pandemi april mei 2020 saja, setelah itu anak2 balik sekolah lagi sampai sekarang. Tapi sekolah2 diharuskan menyediakan fasilitas PROKES tetap hrs dijalankan. BUAT mas NADIM  SELAMAT BEKERJA GOOD JOB sbg mentri pendidikan.;;;2020-08-19T08:01:30Z
Infinite Stratos;Di daerah itu DInas Pendidikan isinya bnyak curutnya Bupati, harusnya dipisah aja Pendidikan dari Pemerintahan.\njadi siapapun pemimpinnya ga bisa maen catur sama dunia pendidikan. pemerintah cuma bersifat sebagai investor dan pengawas ke institusi pendidikan;;;2020-08-19T07:49:27Z
Lefrand 2403;Di daerah gua setiap seminggu lagi di bilang mau sekolah langsung ada yang positif corona lagi, dan sudah terjadi 2 kali;;;2020-08-19T07:48:18Z
Abdurrahman 09;Detikannya nge ganggu Vidio, bikin pusing kepala ??????;;;2020-08-19T07:48:12Z
Agustine Handayani;Dedy memang kl ngomong suka seenaknya dia ga liat sama siapa dia bicara pingin sekaliiiii aja Dedy jd Menteri gw dukung lho gw pingin liat;;;2020-08-19T07:45:40Z
Winny Ismianti Galvani;"Deddy Corbuzier pasti suka ngomong. ""Gua udah kenal loe lama yah.""";;;2020-08-19T07:44:25Z
May Linda;Dear pak nadiem, kalo sekolah ngga dibuka sampe taun depan, pliss SPP di gratisin;;;2020-08-19T07:43:25Z
Mohammad Rizky Alimansyah;Dear Pak Nadiem, bapak selalu menjawab kepenasaran saya akan dunia pendidikan. Thanks Pak. You've always been my inspiration ????????????????????;;;2020-08-19T07:41:07Z
vincent purba;"Dear Pak Nadiem Makarim\nSebelumnya perkenalkan nama saya Vincent Purba,saya bersekolah di SMA Santo Thomas 1 Medan, yang sedang duduk di bangku 12,menunggu giliran Tes PTN di Masa pandemi ini.\nPak, kami mohon agar bapak Nadiem dapat Merekonstruksi sistem seleksi masuk PTN di angkatan ""COVID"" ini. Kami mohon  agar sistem yg akan kami terima di Kemudian hari nanti, tidak merugikan kami. Sebab seperti yg bapak tau sendiri, sistem daring tentu saja tidak se efektif,pembelajaran tatap muka.\nTerlepas dari pesan ini, kami akan para pejuang PTN akan tetap Berjuang,hingga kelak kami akan menjadi mahasiswa/i di PTN favorit kami. \nSEMANGAT TERUS PAK NADIEM, JADI LAH ICON DI DUNIA PENDIDIKAN DI INDONESIA ??????";;;2020-08-19T07:35:37Z
Daru Samudro;"david here, SLAP ""LIKE"" NOW";;;2020-08-19T07:35:27Z
A_M Dodi Irwansyah;Daring tidk masalah . Yg jd masalah yaitu tugas nya ga ada jeda??,  satu hari minim 2 matkul dan stiap hri tgasnya rutin??;;;2020-08-19T07:34:19Z
Monkey Hitam;"Dari sini kita Belajar om ded,, tidak.semudah yang dibayangkan menjadi ""bagian"" dari pemerintahan,, tidak semudah seperti swasta, Anda, Saya decision maker nya.. Langsung ketuk, OK done ????.. Berbeda dengan sistem birokrasi pemerintahan, banyak yang Harus dijalankan, Agar legal,, seperti kita tahu, yang suka banyak, tapi yang tidak suka lebih banyakkkk.... So, kesimpulanya "" easier said then Done"".. Apalagi kita sebagai ""pengamat"" di luar.... But I believe Mas menteri ?????????? will do the best for our country... It's seem to me, u underestimate him,, if u become Mas. Menteri, can you do it??? Ur ""ego"" still bigger, dibanding Mas menteri.. You don't event  "" apologize "".....";;;2020-08-19T07:23:53Z
Peter Adi Saputro;Dari podcast ini, akhirnya tahu kalau Nadiem juga cukup kapabel sebagai menteri pendidikan;;;2020-08-19T07:21:35Z
mona ika;"dari awal saya tahu kalau Pak Nadiem pantas jadi mendikbud...walaupun temen saya yg ""pintar"" merasa beliau tidak cocok karena tidak berpengalaman di bidang akademik...dan sekarang saya semakin yakin kenapa Pak Nadiem terpilih jd mendikbud di masa ini karena beliau sebenarnya yg paling siap utk menghadapi unexpected condition sprti pandemic covid 19 ini...saya percaya Pak Nadiem bisa memperjuangkan pendidikan kita...semangat pak!!!!";;;2020-08-19T07:20:28Z
dias sion;Dari aq si random aja ..\nDemi Allah SWT\nNegara ini Indonesia Nusantara sangat sangat tidak kekurangan orang? Pintar & Cerdas namun negara ini terlalu banyak juga manusia? yang tidak Jujur (dg penjabaran yg banyak bs corrupt, manipulasi dll) serta menjamur'a manusia? provokator ..sejak dulu drdlu zaman kerajaan hingga skrg ...;;;2020-08-19T07:20:26Z
Yoyo Handoyo;Dari 3 bulan yg lalu jg,gw udah mikir kalo pola belajar begini terus bisa bodoh 1 generasi...;;;2020-08-19T07:19:00Z
Christian;dapet banyak banget point. \n\nrespect om nadiem;;;2020-08-19T07:16:52Z
Tree Cia;"Dana kuota yg dari sekolah gak turun"" pak..padahal udah di mintain nomor siswa .untuk daring .....tapi sampai sekarang ...nihil.......ladang korupsi kayaknya";;;2020-08-19T07:16:30Z
An9_gHa lpg;Dana BOS seperti yang di sampaikan pak menteri tidak terjadi penggunaanya di SMAN 1 Terbanggi Besar LAMPUNG TENGAH om Ded..\nKami wali murid amat sangat merasa keberatan ada nya penarikan dana atas nama komite sekolah,terlebih dimasa covid sperti sekarang.mohon dibantu om Dedi sampaikan dengan pak mentri.tks;;;2020-08-19T07:14:36Z
Kartika guru;dan pertama kali pemerintah tau kerepotan guru, semoga proffesionalisme guru di akui seperti proffesionalisme seorang dokter dll.;;;2020-08-19T07:07:20Z
M Farhan Faturrohman;dan anak-anak tidak menyadari ini semua. mengenaskan ! Semoga indonesia, khususnya pada pendidikan bisa terlaksana programnya dengan baik. sesuai keinginan.;;;2020-08-19T07:01:53Z
Nadaa Santoso;dampak positif dari Daring, saya jadi fokus mengembangkan usaha saya Pak dan menjadi lebih produktif, lebih bisa memanage waktu. membagi waktu bisnis dan kuliah, meskipun ya orang-orang tahu bagaimana banyaknya tugas di prodi kebidanan apalagi poltekkes kemenkes. saya sangat bersyukur, saya mendapatkan pendapatan 4jt/bulan (saya tau ini tidak banyak, tetapi kemareman ati ituloh hehe). Terimakasih pak. semoga teman-teman lain yang terdampak dapat mengambil dampak positif dari daring ini.;;;2020-08-19T06:59:43Z
Anton Prans;Dalam pengertian yang sederhana, the right man in the right place adalah menempatkan orang sesuai keahliannya. Suatu tim akan mampu bergerak lebih cepat kalau orang di dalamnya mengurusi hal-hal sesuai keahliannya, saya kira beliau bukan orang yg tepat di bidang pendidikan;;;2020-08-19T06:58:57Z
Angels VM;Dalam masa pandemi ini Belajar dari rumah adalah jalan yang terbaik. Mas Menteri sangat bersungguh2 memajukan Pendidikan Indonesia dengan berbagai macam program yang sangat luar biasa yang tak pernah terpikirkan oleh Para Menteri sebelumnya, Antara lain Merdeka Belajar, Dana Sekolah dari Pusat langsung ke Rekening Sekolah, dan Sistem Pengadaan Barang dan Jasa di Sekolah yang akuntabel dan transparan.;;;2020-08-19T06:56:24Z
Sunendi Neo;dalam dunia usaha tekhnologi itu bisa membuat effisiensi, di dunia pendidikan juga harusnya sama hehehe;;;2020-08-19T06:52:25Z
abang Jago;Dalahh pusing,.dengerin lu,,;;;2020-08-19T06:50:38Z
Achmad Syaefullah;Dahulu, anak muda berani membuat kalangan tua memutuskan hari kemerdekaan, anak muda diberkahi Tuhan sebuah keberanian. Sedangkan orang tua diberkahi Tuhan dengan kebijaksanaan. Yahh klo anak muda dikolaborasi dengan yg lebih berpengalaman kenapa tidak?...;;;2020-08-19T06:48:50Z
tsaqif nara_.;"Cuman mau ""NGINGETIN"" aja, kalau remaja 2020 itu benteng buat masa seterusnya:)";;;2020-08-19T06:27:50Z
Muhammad fikri firdaus;Cuma satu kata,,, \nMiris,,,,,;;;2020-08-19T06:22:19Z
DINDA ZAHIRA;Cuma mau bilang,paket data yang dikasih cuma bisa buka google class room sementara guru nye pam di wa;;;2020-08-19T06:13:55Z
roemah21 com;Cuma mau bilang aja \nPendidikan terparah saat ini.\nGak ada solusi lebih baik.\nAnak anak mengerjakan daring sampai malam hari.\nUdah berbagi hape\nBerbagi waktu pula.\nBagaimana nasib orang yang gak ada hape \nGak ada sinyal?\n??;;;2020-08-19T06:13:41Z
Pasyauga;cuma dikasih tugas doang guru ga ngasih penjelasan mengenai pembelajaran sama sekali. Paling2 cuma ngasih pdf materi =_;;;2020-08-19T06:13:14Z
Yudhi Prastowo;Cuma bisa bilang sabar aja mas mentri , lakuin yg emng mau dilakuin .demi anak2 kita dan masa depan mreka .;;;2020-08-19T06:12:04Z
Chandra Laksmana;Cukup stuju sih sm nadiem, soal ny dunia pendidikan indonesia itu butuh perubahan.;;;2020-08-19T06:11:22Z
Putu Judist;Covid membawa arah pendidikan kita ke arah yang lebih baik dimana masyarakat lebih sadar dengan pendidikan melalui teknologi terutama dalam menggunakan alat teknologi sebagai media pembelajaran, pemerintah lebih peduli terhadap pendidikan diwilayah terpencil yang sulit sinyal, akses dan lain-lain sehingga perbaikan fasilitas bisa dijalankan ke arah yang lebih baik, dan orangtua jadi tau betapa penatnya anak dalam menghadapi kurikulum pembelajaran yang dulu mereka anggap bukan tanggung jawab mereka semoga pendidikan kita semakin maju setelah covid ini berakhir;;;2020-08-19T06:10:37Z
Hepy Yuniarti;Covid ini spt makan buah simalakama.;;;2020-08-19T06:05:54Z
Mdn Mdn;Cocok buat menteri UMKM, biar pelaku usaha kecil di seluruh indonesia berkembang merata dan pesat.;;;2020-08-19T06:05:35Z
Elmo Bukan Boneka;Coba Ruang Guru Gratis Pasti Banyak Yang Pintar, AKU YAKIN.;;;2020-08-19T05:56:08Z
imron hutamatehnik;Coba bro bikin regulasi supaya ilmu itu tidak jadi komoditi . Kan kamu jagonya . Coba buktikan dan patahkan yg selama ini terjadi . Dimanasemua pelayanan public jadi komoditi. Kesehatan pendidikan yg harusnya jadi flash back bagi rakyat  malah harus keluar kocek lagi untuk kedua hal tersebut;;;2020-08-19T05:55:41Z
Andri Tiyono;Coba berfikir sejenak, sebelum dengan adanya  covid ini SDM Indonesia udah ketertinggalan 10 langkah dengan negara maju yg lain,  apalagi dengan adanya Covid ini SDM dan pendidikan di Indonesia udah ketertinggalan 20-50 langkah, anak-anak gak sekolah, belajar online gak efektif. Seharusnya Tiap tahun melahirkan 1.000 profesor eh tahun ini nihil, Yah para Elit Global mengontrol agar semua negara di pause untuk tidak berkembang disemua sektor khususnya Pendidikan. 1 tahun Covid = 10 tahun ketertinggalan. Negara2 yahudi mah tambah maju terus bisnis-bisnis (Vaksin,startup,saham dll) mereka pun subur melintir, gimana gak maju mereka yang ngontrol. Khusus Untuk Indonesia mereka(ELIT) gak mau kita rakyat Indonesia Maju, China yg sebegitu powerful dihajar babak belur oleh AS dan sekutunya.;;;2020-08-19T05:54:52Z
